id,name,country,city,zip,address,position,state,description,phone,category,actions_serialized,store_img,stores,schedule,marker_img,show_schedule,url_key,meta_title,meta_description,meta_robots,short_description,canonical_url
2383,MNG PlayHouse,US,Bronx,10456,1033 Boston Rd. apt4B,,43,,646-203-1909,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2384,Modern World,US,Tempe,85281,1812 E. Apache Bovd.,,4,,602-448-4029,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2385,"MOMMYS TOY BOX ",US,GLEN BURNIE,21061,"291 MACKINTOSH DR ",,31,,443-722-1891,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2386,Moonlite Reader,US,Plaistow,3865,111 Plaistow Rd. Rt 125,,40,,603-382-0996,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2387,Moonlite Reader,US,Salem,3079,314 S. Broadway,,40,,603-890-3538,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2388,Moonlite Reader,US,Lawrence,1840,6-8 S. Broadway,,32,,978-689-3530,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2389,Moonlite reader,US,Portsmouth,3801,940 Rt 1 Bypass North,,40,,603-436-9622,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2390,Mr Hoppy,GB,Baldock,SG7 6AE,Hitchinn street,,,,(146) 289-5542,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2391,Mr. Peeps,US,Beaverton,97006,20625 SW Tualatin Valley Hwy,,49,,503-356-5624,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2392,Mr. Peeps Too,US,Beaverton,97005,13355 SW Henry Street,,49,,503-643-6645,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2393,mr.peeps too,US,beaverton,97005,13355 sw henry st.,,49,,(503) 643-6645,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2395,Murrysville,US,Export,15632,6094 William Penn Hwy,,51,,724-733-2203,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2397,MVC Couples Boutique,US,Dumfries,22026,17505 Jefferson Davis Hwy,,61,,(703) 441-6486,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2398,MVC Couples Boutique,US,Falls Church,22041,5625 Leesburg Pike,,61,,(703) 379-8666,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2399,MVC Couples Boutique,US,Springfield,22150,6909 Old Keene Mill Rd,,61,,(703) 451-2145,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2400,MVC Couples Boutique,US,Alexandria,22306,7321 Richmond Hwy,,61,,(703) 765-7903,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2401,MVC Couples Boutique,US,Vienna,22182,8346 Leesburg Pike,,61,,(703) 917-9122,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2403,My Only Vice,GB,Bristol,BS347PY,"Gloucester Road North, Filton",,,,0044 117 9699557,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2404,MySexToys247,GB,Cleveland,TS25 4DF,Forfar,,,,(44789) 116-7383,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2405,N/A,US,Naranjito,719,Hc 73 Box 4721,,52,,787-460-2022,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2407,Naomi Says,US,Athens,30605,864 E. Whitehall Rd.,,19,,706-354-0685,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2408,Naughty But Nice,US,Paso Robles,93446,1319 Spring St. # 101,,12,,805-238-2787,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2409,Naughty But Nice II,US,"Grand Junction ",81501,756 North Ave.,,13,,(970) 245-4882,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2410,Naughty But Nice Taringa,AU,Taringa,4068,199 Moggill Road,,,,07 3870 3577,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2412,Naughty Notions,US,San Jacinto,92583,2333 S. San Jacinto,,12,,(951) 925-9530,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2414,NaughtyAhs,US,Little Rock,72204,Shackleford Rd,,Ar26,,208 790 9584,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2415,naughtyNnice noveltys,US,watertown,57201,1037 4th st ne apt 2,,55,,605-237-6396,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2416,Neff Video & Books,US,Cleveland,44119,19121 Neff Rd,,47,,216-738-0133,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2417,New Flicks,US,Indianapolis,46222,3580 Lafayette Rd,,24,,317-388-9270,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2418,New Lovin,IE,Enniscorthy,Wexford,"The Harrow, Ferns",,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2419,New York Video,US,Atlanta,30336,4143 Fulton Industrial Blvd.,,19,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2420,New York Video,US,Jonesboro,30236,8564 Tara Blvd. West,,19,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2421,Newstand,US,Albuquerque,87107,6900 2nd. St. NW,,42,,505-341-4400,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2422,Nice and Norty Pty Ltd,AU,Geraldton,6530,"10/14 Chapman Rd ",,,,(89) 964-1728,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2423,"Nice 'n' Naughty",GB,Warrington,WA1 2AE,5 Crown Street,,,,(44808) 188-9444,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2424,NIL,IN,Rajkot,360005,University -po,,,,(91989) 860-9230,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2425,Niles Books & News,US,Niles,44446,5970 Youngstown-Warren Rd,,47,,330-544-3755,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2426,NO AUGE,BR,CURITIBA,80020270,"R TREZE DE MAIO, 320 LJ 3",,,,(55)41-32253320,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2427,Noosphere,US,Waterbury,6706,9 ridge street,,14,,(203) 560-7534,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2428,North group Aps,DK,Horsens,8700,Elbækvej 32,,,,,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2429,Not So Innocent,US,Palm Springs,92262,2100 N. Palm Canyon,,12,,(760) 322-0999,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2431,Novas Sensações,BR,São Paulo,05724-005,"Av. Giovanni Gronchi, 6829 apto 21 andorinha",,,,(551199) 619-5161,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2432,NOVELTOYS IMPORT,US,CHACAO,,AV. ANDRES GALARRAGA,,7,,414-2701308,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2433,Novelty Station,US,Largo,33771,!4099 Belcher Rd S. #1285,,18,,727-272-0698,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2434,Nu Philly,US,New Philadelphia,44663,1280 West High Ave,,47,,330-339-4461,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2435,Nu-Art Theater and Fremont Adult Book Store,US,Monterey,93940,2116 N. Fremont St.,,12,,831-372-9410,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2436,OBR Warehouse,US,PARAMUS,7652,42 Farview Terrace,,41,,(201) 468-0627,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2437,OBX Romance Store,US,Kitty Hawk,27949,3723 N. Croatan HWY,,44,,252.715.1604,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2440,Ohio Girls Night Out,US,Columbus,43232,4633 Stratford Lane,,47,,614-607-9644,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2441,"Olivia's Adult Supercenter",US,Tea,57064,27094 Katie Road,,55,,605-213-3000,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2442,Ontario Video & News,US,Ontario,14519,1380 RT 104,,43,,315-524-3325,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2443,Openminds,US,Tyler,75708,13250 Interstate 20,,57,,(903) 877-0999,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2444,Openminds,US,TYLER,75701,2125 Anthony Drive,,57,,(903) 939-2999,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2446,Our Pleasure,US,Great Cacapon,25422,17107 cacapon rd,,63,,(304) 676-1091,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2447,Our Secret Toy Store,US,Staten Island,10314,4370A Victory Blvd.,,43,,718-594-3849,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2448,OUTKAST,US,DETROIT,48209-1858,1817 SPRINGWELLS AVE.,,33,,313-758-1952,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2449,Outlet Video & More,US,Burlington,27215,2223 Maple Ave.,,44,,336 229 0757,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2452,Paris Theater,US,Memphis,38112-1111,2432 Summer Ave.,,56,,901-323-2665,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2454,Taboo Essentials by Bobbi,US,castile,14427,6720 Vista Way,,43,,585-233-5922,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2456,Passions,US,Columbia,65201,1108 Business Loop 70 East,,31,,573-441-2401,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2457,"Patricia'S",US,St. Louis,63132,"10210 Page Ave. ",,36,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2458,"Patricia'S",US,St. Peters,63376,"1034 Venture Dr. ",,36,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2459,"Patricia'S",US,Schaumburg,60195,"1216 N. Roselle ",,23,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2460,"Patricia'S",US,Springfield,65804,1918 S. Glenstone,,36,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2461,"Patricia'S",US,Wichita,67210,2606 s. Rock Rd. Ste 100,,26,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2462,"Patricia'S",US,Wichita,67226,3526 N. Rock Rd. Ste 200,,26,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2463,"Patricia'S",US,St. Louis,63118,"3552 Gravois Ave. ",,36,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2464,"Patricia'S",US,Enid,73703,"4810-A. W Garriott Road ",,48,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2465,"Patricia'S",US,Wichita,67209,"6143 W. Kellogg ",,26,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2466,"Patricia'S",US,Oklahoma City,73114,"615 E. Memorial Rd. ",,48,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
2467,"Patricia'S",US,Oklahoma City,73127,"8009 W. Reno Ave. ",,48,,405-524-4775,,"{""type"":""Magento\\CatalogRule\\Model\\Rule\\Condition\\Combine"",""attribute"":null,""operator"":null,""value"":true,""is_value_processed"":null,""aggregator"":""all""}",,",0,",,,1,,,,,,
